chr	start	end	ID	strand*
chr5	116022897	116023397	intragenic_bi_8856	-
chr5	116869538	116870038	intragenic_si_7492	+
chr5	116870702	116871202	intragenic_si_7493	+
chr5	116884909	116885409	intergenic_si_16802	-
chr5	116885129	116885629	intergenic_bi_8354	+
chr5	117567214	117567714	intergenic_bi_8356	+
chr5	117567489	117567989	intergenic_bi_8357	+
chr5	117588573	117589073	intragenic_si_7495	-
chr5	117728934	117729434	intergenic_si_16807	-
chr5	117729244	117729744	intergenic_si_16808	-
chr5	117729459	117729959	intergenic_si_16809	-
chr5	117729844	117730344	intergenic_si_16810	-
chr5	117730303	117730803	intergenic_si_16811	-
chr5	117734989	117735489	intragenic_bi_8863	+
chr5	117809597	117810097	intragenic_bi_8864	-
chr5	117810603	117811103	intragenic_bi_8865	-
chr5	117815961	117816461	intragenic_bi_8866	-
chr5	118420387	118420887	intergenic_bi_8361	+
chr5	118429013	118429513	intragenic_si_7501	-
chr5	118430729	118431229	intragenic_bi_8869	-
chr5	118430883	118431383	intragenic_si_7502	-
chr5	118436254	118436754	intragenic_si_7503	-
chr5	118696340	118696840	intragenic_si_7504	-
chr5	118697249	118697749	intragenic_si_7505	-
chr5	120118936	120119436	intergenic_si_16821	+
chr5	120126194	120126694	intragenic_si_7506	-
chr5	120615474	120615974	intragenic_bi_8873	-
chr5	120917026	120917526	intragenic_bi_8874	+
chr5	120918254	120918754	intragenic_bi_8875	+
chr5	120918825	120919325	intragenic_si_7508	+
chr5	120955255	120955755	intergenic_si_16827	+
chr5	120963144	120963644	intragenic_bi_8878	-
chr5	120964075	120964575	intragenic_si_7513	-
chr5	120966028	120966528	intragenic_si_7514	-
chr5	120966220	120966720	intragenic_bi_8879	-
chr5	120967542	120968042	intragenic_si_7516	-
chr5	121008758	121009258	intragenic_si_7517	+
chr5	121012892	121013392	intragenic_bi_8881	+
chr5	121017098	121017598	intragenic_bi_8882	+
chr5	121036642	121037142	intragenic_bi_8883	+
chr5	121643134	121643634	intergenic_si_16831	+
chr5	121669919	121670419	intergenic_bi_8373	+
chr5	121779299	121779799	intragenic_bi_8888	-
chr5	121779847	121780347	intragenic_si_7523	-
chr5	121781442	121781942	intragenic_si_7524	-
chr5	121782558	121783058	intergenic_si_16855	+
chr5	121783896	121784396	intergenic_bi_8374	+
chr5	121786659	121787159	intergenic_bi_8375	+
chr5	121836962	121837462	intergenic_bi_8376	+
chr5	121838898	121839398	intergenic_bi_8377	+
chr5	121900349	121900849	intragenic_si_7526	+
chr5	121997101	121997601	intergenic_si_16861	+
chr5	121998785	121999285	intergenic_si_16862	+
chr5	122031791	122032291	intragenic_si_7528	+
chr5	122034138	122034638	intragenic_bi_8894	+
chr5	122041673	122042173	intragenic_si_7529	+
chr5	122047316	122047816	intragenic_bi_8896	+
chr5	122070207	122070707	intragenic_si_7531	+
chr5	122071704	122072204	intragenic_si_7532	+
chr5	122073892	122074392	intragenic_si_7534	+
chr5	122111732	122112232	intragenic_bi_8899	-
chr5	122113398	122113898	intragenic_si_7538	-
chr5	122117016	122117516	intragenic_si_7539	-
chr5	122137263	122137763	intragenic_si_7540	-
chr5	122140159	122140659	intergenic_bi_8380	+
chr5	122140343	122140843	intergenic_si_16866	-
chr5	122140825	122141325	intergenic_bi_8381	+
chr5	122141124	122141624	intergenic_bi_8382	+
chr5	122149830	122150330	intergenic_bi_8383	+
chr5	122150369	122150869	intergenic_bi_8384	+
chr5	122150707	122151207	intergenic_bi_8385	+
chr5	122151014	122151514	intergenic_bi_8386	+
chr5	122151149	122151649	intergenic_bi_8387	+
chr5	122153271	122153771	intergenic_bi_8388	+
chr5	122154570	122155070	intergenic_bi_8389	+
chr5	122159736	122160236	intergenic_si_16872	-
chr5	122163300	122163800	intragenic_si_7541	-
chr5	122164286	122164786	intragenic_bi_8901	-
chr5	122277544	122278044	intragenic_si_7543	+
chr5	122282815	122283315	intragenic_si_7545	+
chr5	122288143	122288643	intergenic_bi_8393	+
chr5	122288797	122289297	intergenic_bi_8394	+
chr5	122292085	122292585	intergenic_si_16876	+
chr5	122292805	122293305	intergenic_si_16877	-
chr5	122296316	122296816	intergenic_si_16878	-
chr5	122303758	122304258	intragenic_bi_8902	-
chr5	122501438	122501938	intergenic_bi_8397	+
chr5	122595751	122596251	intergenic_si_16881	-
chr5	122724784	122725284	intergenic_si_16887	-
chr5	122735665	122736165	intragenic_si_7549	-
chr5	122764962	122765462	intragenic_bi_8903	-
chr5	122950040	122950540	intragenic_si_7550	+
chr5	122974794	122975294	intergenic_si_16892	+
chr5	122976831	122977331	intergenic_bi_8406	+
chr5	122976960	122977460	intergenic_bi_8407	+
chr5	122977710	122978210	intergenic_bi_8408	+
chr5	122979175	122979675	intergenic_bi_8409	+
chr5	122998630	122999130	intragenic_bi_8904	+
chr5	123000363	123000863	intragenic_si_7551	+
chr5	123112311	123112811	intragenic_bi_8905	-
chr5	123118930	123119430	intragenic_bi_8906	-
chr5	123140461	123140961	intragenic_bi_8907	-
chr5	123143845	123144345	intergenic_bi_8410	+
chr5	123154500	123155000	intergenic_bi_8411	+
chr5	123154943	123155443	intergenic_si_16896	-
chr5	123251627	123252127	intragenic_si_7554	+
chr5	123252613	123253113	intragenic_bi_8912	+
chr5	123450824	123451324	intergenic_si_16901	+
chr5	123453327	123453827	intergenic_si_16902	-
chr5	123507790	123508290	intergenic_bi_8416	+
chr5	123509987	123510487	intergenic_si_16904	+
chr5	123510613	123511113	intergenic_bi_8417	+
chr5	123511106	123511606	intergenic_si_16905	-
chr5	123585447	123585947	intergenic_si_16907	+
chr5	123586367	123586867	intergenic_bi_8418	+
chr5	123587570	123588070	intergenic_bi_8419	+
chr5	123588258	123588758	intergenic_si_16909	+
chr5	123588937	123589437	intergenic_bi_8420	+
chr5	123589714	123590214	intergenic_si_16910	+
chr5	123593822	123594322	intragenic_bi_8918	-
chr5	123594729	123595229	intragenic_si_7561	-
chr5	123600023	123600523	intragenic_si_7562	-
chr5	123619660	123620160	intergenic_si_16911	-
chr5	123630250	123630750	intragenic_si_7563	+
chr5	123630392	123630892	intragenic_bi_8919	+
chr5	123633805	123634305	intergenic_si_16912	+
chr5	123635633	123636133	intergenic_si_16913	+
chr5	123635910	123636410	intergenic_bi_8423	+
chr5	123637228	123637728	intergenic_bi_8424	+
chr5	123641417	123641917	intergenic_si_16915	-
chr5	123645574	123646074	intergenic_bi_8425	+
chr5	123646104	123646604	intergenic_bi_8426	+
chr5	123646466	123646966	intergenic_bi_8427	+
chr5	123646658	123647158	intergenic_bi_8428	+
chr5	123650747	123651247	intergenic_si_16917	+
chr5	123651131	123651631	intergenic_bi_8429	+
chr5	123651412	123651912	intergenic_si_16918	+
chr5	123676448	123676948	intergenic_si_16919	-
chr5	123679324	123679824	intragenic_si_7566	-
chr5	123795883	123796383	intragenic_bi_8923	-
chr5	123796935	123797435	intragenic_si_7567	-
chr5	123826556	123827056	intergenic_si_16925	+
chr5	123827247	123827747	intergenic_si_16926	+
chr5	123829607	123830107	intergenic_si_16927	+
chr5	124120370	124120870	intragenic_bi_8925	+
chr5	124125125	124125625	intragenic_si_7569	+
chr5	124125597	124126097	intragenic_si_7570	+
chr5	124427108	124427608	intragenic_si_7574	-
chr5	124454268	124454768	intragenic_bi_8928	-
chr5	124454552	124455052	intragenic_bi_8929	-
chr5	124475780	124476280	intragenic_bi_8930	+
chr5	124479704	124480204	intragenic_bi_8931	+
chr5	124660206	124660706	intragenic_si_7576	+
chr5	124661100	124661600	intragenic_si_7577	+
chr5	124663561	124664061	intragenic_si_7578	+
chr5	124671306	124671806	intergenic_si_16942	+
chr5	124673460	124673960	intergenic_si_16943	-
chr5	124676519	124677019	intergenic_bi_8435	+
chr5	124682541	124683041	intergenic_si_16944	+
chr5	124685953	124686453	intergenic_bi_8436	+
chr5	124687370	124687870	intergenic_si_16945	-
chr5	124691789	124692289	intergenic_si_16946	-
chr5	124694171	124694671	intergenic_si_16947	-
chr5	124697913	124698413	intergenic_bi_8437	+
chr5	124698946	124699446	intragenic_si_7579	+
chr5	124700146	124700646	intragenic_bi_8933	+
chr5	124801932	124802432	intragenic_bi_8938	+
chr5	124802169	124802669	intragenic_si_7580	+
chr5	124887948	124888448	intergenic_bi_8438	+
chr5	124888081	124888581	intergenic_si_16950	+
chr5	124888260	124888760	intergenic_bi_8439	+
chr5	124892525	124893025	intragenic_si_7583	-
chr5	124893257	124893757	intragenic_si_7584	-
chr5	124930114	124930614	intergenic_si_16952	+
chr5	124986793	124987293	intergenic_bi_8444	+
chr5	125555208	125555708	intragenic_bi_8953	+
chr5	125654186	125654686	intragenic_si_7587	+
chr5	125657855	125658355	intragenic_si_7588	+
chr5	125784735	125785235	intragenic_si_7590	+
chr5	125785860	125786360	intragenic_si_7591	+
chr5	125792351	125792851	intragenic_si_7592	+
chr5	125810490	125810990	intragenic_si_7593	+
chr5	125817206	125817706	intragenic_si_7594	+
chr5	125819287	125819787	intragenic_si_7595	+
chr5	125863154	125863654	intergenic_si_16961	+
chr5	125863746	125864246	intergenic_si_16962	-
chr5	125871763	125872263	intergenic_bi_8448	+
chr5	125871905	125872405	intergenic_bi_8449	+
chr5	125873394	125873894	intergenic_bi_8450	+
chr5	125873548	125874048	intergenic_bi_8451	+
chr5	125873953	125874453	intergenic_si_16964	+
chr5	125874515	125875015	intergenic_si_16965	-
chr5	125874721	125875221	intergenic_bi_8452	+
chr5	125882762	125883262	intergenic_si_16966	+
chr5	125883697	125884197	intergenic_si_16967	+
chr5	125884343	125884843	intergenic_bi_8453	+
chr5	125884827	125885327	intergenic_bi_8454	+
chr5	125885227	125885727	intergenic_bi_8455	+
chr5	125885899	125886399	intergenic_si_16969	-
chr5	125886316	125886816	intergenic_si_16970	-
chr5	125886461	125886961	intergenic_bi_8456	+
chr5	125889383	125889883	intergenic_bi_8457	+
chr5	125892395	125892895	intragenic_si_7597	+
chr5	125928989	125929489	intragenic_si_7598	-
chr5	125943082	125943582	intergenic_si_16971	+
chr5	125944723	125945223	intergenic_bi_8459	+
chr5	125945364	125945864	intergenic_si_16972	+
chr5	125945541	125946041	intergenic_bi_8460	+
chr5	125945897	125946397	intergenic_bi_8461	+
chr5	125946470	125946970	intergenic_si_16974	+
chr5	125946806	125947306	intergenic_bi_8462	+
chr5	125947564	125948064	intergenic_bi_8463	+
chr5	125952618	125953118	intergenic_si_16976	+
chr5	125965368	125965868	intragenic_si_7599	-
chr5	127011738	127012238	intergenic_si_16980	+
chr5	127012338	127012838	intergenic_si_16981	-
chr5	128091164	128091664	intragenic_si_7600	+
chr5	128095310	128095810	intragenic_si_7601	+
chr5	128109278	128109778	intergenic_si_16987	-
chr5	128117860	128118360	intragenic_si_7603	-
chr5	128118509	128119009	intragenic_si_7604	-
chr5	128121391	128121891	intragenic_si_7605	-
chr5	128121631	128122131	intragenic_bi_8961	-
chr5	129511743	129512243	intragenic_si_7608	+
chr5	130284907	130285407	intragenic_bi_8965	+
chr5	130450520	130451020	intragenic_si_7612	-
chr5	130450839	130451339	intragenic_bi_8968	-
chr5	130465065	130465565	intragenic_bi_8969	+
chr5	130485023	130485523	intergenic_si_17002	-
chr5	130498153	130498653	intragenic_si_7613	+
chr5	130502976	130503476	intergenic_bi_8475	+
chr5	130507133	130507633	intragenic_si_7615	-
chr5	130507410	130507910	intragenic_bi_8974	-
chr5	130507705	130508205	intragenic_bi_8975	-
chr5	130509702	130510202	intragenic_si_7616	-
chr5	130520269	130520769	intragenic_bi_8976	-
chr5	130531562	130532062	intragenic_si_7617	-
chr5	130535494	130535994	intragenic_si_7618	-
chr5	130535749	130536249	intragenic_bi_8977	-
chr5	130536024	130536524	intragenic_bi_8978	-
chr5	130538308	130538808	intergenic_si_17005	+
chr5	130541532	130542032	intergenic_si_17006	-
chr5	130550305	130550805	intragenic_bi_8980	-
chr5	130550833	130551333	intragenic_si_7620	-
chr5	130692599	130693099	intergenic_si_17008	+
chr5	130693189	130693689	intergenic_si_17009	+
chr5	131332350	131332850	intergenic_si_17015	-
chr5	131334563	131335063	intergenic_bi_8481	+
chr5	131334930	131335430	intergenic_bi_8482	+
chr5	134577841	134578341	intragenic_si_7622	-
chr5	134653885	134654385	intergenic_si_17020	+
chr5	134657908	134658408	intergenic_si_17021	-
chr5	134658169	134658669	intergenic_si_17022	-
chr5	134791723	134792223	intergenic_bi_8489	+
chr5	135047565	135048065	intergenic_si_17040	+
chr5	135120468	135120968	intergenic_si_17042	-
chr5	135155977	135156477	intragenic_bi_8996	+
chr5	135219714	135220214	intragenic_si_7628	+
chr5	135335050	135335550	intergenic_si_17044	-
chr5	135363654	135364154	intergenic_bi_8494	+
chr5	135441796	135442296	intergenic_si_17047	-
chr5	135442212	135442712	intergenic_si_17048	-
chr5	135456909	135457409	intergenic_bi_8496	+
chr5	135459007	135459507	intergenic_si_17049	-
chr5	135490868	135491368	intergenic_si_17054	+
chr5	135491278	135491778	intergenic_si_17055	+
chr5	135543412	135543912	intergenic_si_17056	+
chr5	135565446	135565946	intergenic_si_17060	+
chr5	135565995	135566495	intergenic_si_17061	+
chr5	135567214	135567714	intergenic_si_17062	+
chr5	135573326	135573826	intergenic_si_17064	+
chr5	135577354	135577854	intergenic_si_17065	+
chr5	135579065	135579565	intergenic_si_17066	+
chr5	135583861	135584361	intragenic_bi_9004	-
chr5	135584846	135585346	intragenic_si_7631	-
chr5	135659505	135660005	intragenic_si_7632	-
chr5	135941605	135942105	intragenic_bi_9010	+
chr5	136116233	136116733	intragenic_si_7635	-
chr5	136150133	136150633	intergenic_bi_8504	+
chr5	136150604	136151104	intergenic_si_17076	+
chr5	136153477	136153977	intergenic_si_17077	+
chr5	136154360	136154860	intergenic_si_17078	+
chr5	136157920	136158420	intergenic_si_17079	-
chr5	136158262	136158762	intergenic_bi_8505	+
chr5	136158807	136159307	intergenic_bi_8506	+
chr5	136166278	136166778	intragenic_si_7636	-
chr5	136167099	136167599	intragenic_si_7637	-
chr5	136170467	136170967	intragenic_si_7638	-
chr5	136170874	136171374	intragenic_si_7639	-
chr5	136171015	136171515	intragenic_bi_9011	-
chr5	136173162	136173662	intragenic_si_7640	-
chr5	136183637	136184137	intragenic_si_7641	-
chr5	136252122	136252622	intragenic_si_7642	+
chr5	136252254	136252754	intragenic_bi_9013	+
chr5	136353489	136353989	intergenic_si_17084	-
chr5	136355644	136356144	intergenic_bi_8510	+
chr5	136379397	136379897	intergenic_bi_8512	+
chr5	136379905	136380405	intergenic_si_17087	-
chr5	136381705	136382205	intergenic_si_17088	-
chr5	136383074	136383574	intragenic_si_7643	+
chr5	136389975	136390475	intragenic_si_7644	+
chr5	136433310	136433810	intergenic_bi_8513	+
chr5	137776747	137777247	intergenic_si_17100	-
chr5	137777525	137778025	intergenic_si_17101	-
chr5	137779375	137779875	intergenic_bi_8524	+
chr5	137780698	137781198	intergenic_si_17102	-
chr5	137786942	137787442	intergenic_bi_8525	+
chr5	137788528	137789028	intergenic_bi_8526	+
chr5	137789118	137789618	intergenic_bi_8527	+
chr5	137789445	137789945	intergenic_bi_8528	+
chr5	137793200	137793700	intragenic_si_7647	-
chr5	137944768	137945268	intragenic_si_7648	+
chr5	137945071	137945571	intragenic_si_7649	+
chr5	137951268	137951768	intragenic_bi_9028	+
chr5	137952539	137953039	intragenic_si_7650	+
chr5	137953836	137954336	intragenic_si_7651	+
chr5	137954154	137954654	intragenic_si_7652	+
chr5	137972133	137972633	intragenic_bi_9029	+
chr5	138021387	138021887	intragenic_si_7654	-
chr5	138037796	138038296	intragenic_bi_9034	+
chr5	138089851	138090351	intergenic_si_17110	-
chr5	138114167	138114667	intragenic_si_7657	+
chr5	138115910	138116410	intragenic_si_7658	+
chr5	138119910	138120410	intragenic_bi_9037	+
chr5	138360299	138360799	intragenic_si_7662	+
chr5	138415887	138416387	intergenic_bi_8541	+
chr5	138416329	138416829	intergenic_bi_8542	+
chr5	138416684	138417184	intergenic_bi_8543	+
chr5	138416800	138417300	intergenic_bi_8544	+
chr5	138418494	138418994	intergenic_bi_8545	+
chr5	138420249	138420749	intergenic_bi_8546	+
chr5	138424665	138425165	intragenic_si_7663	-
chr5	138426916	138427416	intragenic_si_7664	-
chr5	138427588	138428088	intragenic_si_7665	-
chr5	138448962	138449462	intergenic_si_17119	-
chr5	138450617	138451117	intergenic_bi_8549	+
chr5	138451098	138451598	intergenic_si_17120	+
chr5	138453527	138454027	intergenic_bi_8550	+
chr5	138516844	138517344	intergenic_bi_8551	+
chr5	138517303	138517803	intergenic_bi_8552	+
chr5	138521520	138522020	intergenic_bi_8553	+
chr5	138524596	138525096	intergenic_si_17124	+
chr5	138528052	138528552	intragenic_si_7667	-
chr5	138529614	138530114	intragenic_si_7668	-
chr5	138530198	138530698	intragenic_bi_9045	-
chr5	138535709	138536209	intragenic_si_7669	-
chr5	138636734	138637234	intragenic_si_7671	-
chr5	138636897	138637397	intragenic_bi_9052	-
chr5	139232245	139232745	intragenic_bi_9056	-
chr5	139232439	139232939	intragenic_bi_9057	-
chr5	139808487	139808987	intergenic_bi_8567	+
chr5	139809549	139810049	intergenic_bi_8568	+
chr5	139809977	139810477	intergenic_si_17146	-
chr5	139810854	139811354	intergenic_si_17147	-
chr5	139811418	139811918	intergenic_si_17148	-
chr5	139811652	139812152	intergenic_si_17149	-
chr5	139823114	139823614	intergenic_bi_8570	+
chr5	139834593	139835093	intragenic_bi_9060	-
chr5	139840500	139841000	intragenic_bi_9061	+
chr5	139842329	139842829	intragenic_bi_9062	+
chr5	139843759	139844259	intragenic_si_7674	+
chr5	139846987	139847487	intragenic_bi_9064	+
chr5	139847997	139848497	intragenic_bi_9065	+
chr5	139849000	139849500	intragenic_bi_9066	+
chr5	139854804	139855304	intragenic_bi_9067	-
chr5	139857744	139858244	intragenic_bi_9070	-
chr5	139858800	139859300	intragenic_bi_9071	-
chr5	140269250	140269750	intragenic_si_7677	-
chr5	140293340	140293840	intergenic_si_17160	-
chr5	140297357	140297857	intergenic_si_17161	-
chr5	140297617	140298117	intragenic_bi_9074	+
chr5	140297907	140298407	intragenic_bi_9075	+
chr5	140580746	140581246	intragenic_bi_9076	+
chr5	140580869	140581369	intragenic_si_7679	+
chr5	140589176	140589676	intragenic_bi_9077	+
chr5	140591359	140591859	intragenic_bi_9078	+
chr5	140591520	140592020	intragenic_si_7680	+
chr5	140591844	140592344	intragenic_si_7681	+
chr5	140680326	140680826	intragenic_si_7682	+
chr5	140800144	140800644	intergenic_si_17167	-
chr5	140868594	140869094	intergenic_bi_8578	+
chr5	140893054	140893554	intergenic_si_17172	-
chr5	141240739	141241239	intragenic_si_7684	+
chr5	141271037	141271537	intragenic_si_7685	+
chr5	141272007	141272507	intragenic_bi_9081	+
chr5	141273319	141273819	intragenic_si_7686	+
chr5	141274070	141274570	intragenic_bi_9082	+
chr5	141276138	141276638	intragenic_si_7687	+
chr5	141291192	141291692	intragenic_si_7688	+
chr5	141291858	141292358	intragenic_bi_9083	+
chr5	141297798	141298298	intragenic_si_7690	+
chr5	141299285	141299785	intragenic_si_7691	+
chr5	141302600	141303100	intragenic_si_7692	+
chr5	141304460	141304960	intragenic_bi_9084	+
chr5	141854164	141854664	intragenic_si_7699	-
chr5	141856696	141857196	intragenic_bi_9085	-
chr5	142843259	142843759	intergenic_bi_8588	+
chr5	142844100	142844600	intergenic_bi_8589	+
chr5	142845563	142846063	intergenic_si_17180	+
chr5	142846205	142846705	intergenic_si_17182	+
chr5	142847759	142848259	intergenic_si_17183	-
chr5	142901039	142901539	intragenic_si_7702	-
chr5	142916503	142917003	intragenic_bi_9086	-
chr5	143097460	143097960	intergenic_si_17186	-
chr5	143556179	143556679	intragenic_si_7704	+
chr5	143574850	143575350	intragenic_si_7705	+
chr5	143575321	143575821	intragenic_si_7706	+
chr5	143576883	143577383	intragenic_si_7707	+
chr5	143577426	143577926	intragenic_bi_9089	+
chr5	143580309	143580809	intergenic_bi_8594	+
chr5	143581015	143581515	intergenic_si_17194	-
chr5	143582248	143582748	intergenic_bi_8595	+
chr5	143583160	143583660	intergenic_bi_8596	+
chr5	143583916	143584416	intergenic_si_17196	-
chr5	143584372	143584872	intergenic_si_17197	+
chr5	143585007	143585507	intergenic_bi_8597	+
chr5	143585140	143585640	intergenic_bi_8598	+
chr5	143658357	143658857	intergenic_si_17202	+
chr5	143659012	143659512	intergenic_si_17203	+
chr5	143659667	143660167	intergenic_bi_8599	+
chr5	143660523	143661023	intergenic_bi_8600	+
